,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE_x,DCOILBRENTEU,VIXCLS,DAAA,DBAA,NIKKEI225,AMERIBOR,T10YIE_y,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
127,2018-07-05,0.87,0.39,-0.43,0.33,-0.17,0.008,-0.0443046,2736.61,0.88,4.653,1.1697,110.59,1.3228,6532.95,467.25,2.13,77.09,14.97,3.89,4.79,21546.99,2.08708,2.13,2.1,3.74,6.49,2.84,2.32,2.2,,1.99,73.05,2.91,0.0,0.0,0.0
128,2018-07-06,0.88,-0.02,-0.3,-0.25,-0.13,0.008,-0.0469651,2759.82,0.85,4.73,1.1738,110.48,1.3262,6600.0,469.3,2.12,74.98,13.37,3.88,4.78,21788.14,2.08849,2.12,2.08,3.74,6.47,2.82,2.34,2.1,2.11,1.96,73.78,2.91,0.0,0.0,0.0
129,2018-07-09,0.93,-0.29,0.85,0.03,-0.22,0.008,-0.0518304,2784.17,0.88,4.652,1.1744,110.78,1.3202,6664.01,471.6,2.13,77.08,12.69,3.85,4.79,22052.18,2.08995,2.13,2.1,3.65,6.41,2.86,2.34,2.22,,1.97,73.93,2.9,0.0,0.0,0.0
130,2018-07-10,0.21,-0.82,-0.17,0.1,0.27,0.008,-0.0523763,2793.84,0.88,4.659,1.1728,111.24,1.3266,6303.7,432.59,2.13,77.8,12.64,3.85,4.78,22196.89,2.08911,2.13,2.09,3.59,6.37,2.87,2.36,2.18,2.12,1.99,74.11,2.9,0.0,0.0,0.0
131,2018-07-11,-0.69,-0.06,-0.45,-0.12,-0.29,0.008,-0.0523797,2774.02,0.88,4.713,1.1722,111.52,1.3241,6390.04,446.25,2.11,75.35,13.63,3.82,4.76,21932.21,2.08896,2.11,2.07,3.66,6.4,2.85,2.36,2.11,2.13,1.96,70.47,2.89,0.0,0.0,0.0
132,2018-07-12,0.86,-0.44,-1.14,-0.05,-0.46,0.008,-0.0518408,2798.29,0.87,4.717,1.1692,112.41,1.3238,6249.75,431.46,2.1,72.11,12.58,3.81,4.75,22187.96,2.08994,2.1,2.06,3.61,6.37,2.85,2.39,2.19,2.14,1.94,70.28,2.89,0.0,0.0,0.0
133,2018-07-13,0.08,-0.18,-0.3,0.34,0.19,0.008,-0.0507594,2801.31,0.85,4.697,1.1667,112.38,1.3216,6216.29,432.8,2.11,74.11,12.18,3.8,4.73,22597.35,2.09077,2.11,2.07,3.62,6.35,2.83,2.37,2.19,2.14,1.93,71.03,2.86,0.0,0.0,0.0
134,2018-07-16,-0.16,-0.61,0.98,-0.2,-0.14,0.008,-0.0435431,2798.43,0.84,4.672,1.171,112.29,1.3236,6728.81,478.18,2.1,71.03,12.83,3.82,4.76,,2.07113,2.1,2.05,3.59,6.34,2.85,2.39,2.13,2.11,1.95,68.22,2.76,0.0,0.0,0.0
135,2018-07-17,0.48,0.17,-0.76,0.11,-0.24,0.008,-0.0388623,2809.55,0.84,4.709,1.1664,112.79,1.3161,7315.01,499.01,2.09,70.87,12.06,3.84,4.76,22697.36,2.0846,2.09,2.03,3.58,6.33,2.86,2.39,2.1,2.1,1.94,68.03,2.81,0.0,0.0,0.0
136,2018-07-18,0.27,-0.14,0.67,-0.15,-0.17,0.008,-0.0329228,2815.62,0.88,4.677,1.1645,112.82,1.305,7378.99,478.81,2.09,70.52,12.1,3.85,4.77,22794.19,2.08099,2.09,2.03,3.56,6.32,2.88,2.43,2.21,2.14,1.92,68.78,2.8,0.0,0.0,0.0
137,2018-07-19,-0.34,0.91,-0.36,0.16,0.04,0.008,-0.0257221,2804.49,0.84,4.722,1.1604,112.98,1.2987,7470.01,468.39,2.09,71.94,12.87,3.83,4.74,22764.68,2.08857,2.09,2.01,3.59,6.33,2.84,2.4,2.19,2.12,,69.42,2.75,0.0,0.0,0.0
138,2018-07-20,-0.1,-0.17,0.12,0.11,-0.22,0.008,-0.0172577,2801.83,0.9,4.674,1.1708,111.74,1.3114,7334.46,448.21,2.11,71.99,12.86,3.9,4.8,22697.88,2.08201,2.11,2.02,3.55,6.32,2.89,2.41,2.12,2.13,1.96,70.31,2.79,0.0,0.0,0.0
139,2018-07-23,0.15,-0.2,0.55,-0.22,-0.18,0.008,0.0154066,2806.98,0.97,4.727,1.1702,111.36,1.3105,7720.09,449.0,2.11,73.45,12.62,3.96,4.87,22396.99,2.08613,2.11,2.01,3.5,6.32,2.96,2.42,2.11,2.11,1.96,67.9,2.79,0.0,0.0,0.0
140,2018-07-24,0.22,-1.32,0.39,0.49,0.09,0.008,0.0282706,2820.4,0.93,4.752,1.1684,111.27,1.3135,8385.5,478.79,2.11,73.53,12.41,3.91,4.83,22510.48,2.08849,2.11,2.0,3.47,6.29,2.95,2.42,2.22,2.13,,70.77,2.73,0.0,0.0,0.0
141,2018-07-25,0.83,-0.59,-1.06,0.08,-0.37,0.008,0.0420728,2846.07,0.93,4.708,1.1677,111.02,1.315,8157.15,470.81,2.13,73.67,12.29,3.9,4.81,22614.25,2.08401,2.13,2.01,3.48,6.29,2.94,2.42,2.2,2.05,,71.13,2.82,0.0,0.0,0.0
142,2018-07-26,-0.2,0.76,0.57,-0.04,0.6,0.008,0.0568182,2837.44,0.99,4.727,1.1654,111.2,1.3119,7931.99,461.42,2.11,74.51,12.14,3.92,4.83,22586.87,2.08313,2.11,2.0,3.42,6.27,2.98,2.41,2.12,2.11,1.96,71.59,2.82,0.0,0.0,0.0
143,2018-07-27,-0.82,-1.21,1.06,0.52,0.48,0.008,0.0725127,2818.82,0.96,4.727,1.166,110.94,1.3118,8184.21,469.3,2.12,74.84,13.03,3.9,4.8,22712.75,2.08238,2.12,2.0,3.42,6.26,2.96,2.43,2.18,2.12,,68.66,2.78,0.0,0.0,0.0
144,2018-07-30,-0.7,0.01,1.57,0.32,1.0,0.008,0.125633,2802.6,0.94,4.732,1.1718,110.98,1.314,8170.01,456.46,2.13,74.99,14.26,3.91,4.82,22544.84,2.08744,2.13,2.01,3.43,6.26,2.98,2.43,2.12,2.14,,71.19,2.75,0.0,0.0,0.0
145,2018-07-31,0.51,0.73,-1.11,0.28,0.25,0.008,0.145749,2816.29,0.93,4.688,1.1706,111.88,1.3125,7727.27,432.35,2.12,74.16,12.83,3.89,4.79,22553.72,2.08403,2.12,2.0,3.46,6.31,2.96,2.44,2.23,2.11,1.98,69.88,2.82,0.0,0.0,0.0
146,2018-08-01,-0.13,-0.02,-0.19,-0.19,-0.79,0.007,0.167131,2813.36,0.97,4.717,1.1666,111.72,1.312,7603.99,419.6,2.13,72.28,13.15,3.94,4.83,22746.7,2.07956,2.13,2.0,3.43,6.31,3.0,2.45,2.24,2.12,1.97,68.8,2.8,0.0,0.0,0.0
147,2018-08-02,0.67,0.17,-0.67,0.01,-0.58,0.007,0.187123,2827.22,0.96,4.753,1.1612,111.48,1.3035,7533.92,410.71,2.12,72.95,12.19,3.91,4.82,22512.53,2.08226,2.12,1.99,3.43,6.29,2.98,2.45,2.24,2.11,1.92,68.95,2.77,0.0,0.0,0.0
148,2018-08-03,0.31,-0.93,0.52,0.63,0.35,0.007,0.205733,2840.35,0.94,4.765,1.1597,111.12,1.3021,7414.08,417.8,2.12,72.48,11.64,3.89,4.79,22525.18,2.07939,2.12,2.0,3.43,6.26,2.95,2.43,2.21,2.12,1.99,68.49,2.86,0.0,0.0,0.0
149,2018-08-06,0.46,0.22,-0.34,-0.31,-0.21,0.007,0.253044,2850.4,0.89,4.757,1.1564,111.43,1.2947,6938.0,404.99,2.11,72.51,11.27,3.87,4.76,22507.32,2.07748,2.11,1.98,3.43,6.25,2.94,2.44,2.24,2.09,1.99,69.01,2.85,0.0,0.0,0.0
150,2018-08-07,0.29,-0.02,-0.17,-0.31,-0.15,0.007,0.265595,2858.45,0.92,4.755,1.1597,111.19,1.2957,6718.22,378.08,2.13,72.31,10.93,3.9,4.8,22662.74,2.07575,2.13,2.0,3.35,6.2,2.98,2.45,2.23,2.09,1.95,69.17,2.95,0.0,0.0,0.0
151,2018-08-08,-0.04,-0.11,0.27,-0.02,-0.07,0.007,0.276494,2857.7,0.9,4.785,1.1598,110.96,1.288,6282.5,355.7,2.11,70.71,10.85,3.94,4.8,22644.31,2.07145,2.11,1.98,3.37,6.22,2.96,2.44,2.23,2.11,1.89,66.92,2.99,0.0,0.0,0.0
152,2018-08-09,-0.05,0.34,-0.35,0.02,-0.25,0.007,0.285746,2853.58,0.87,4.647,1.1566,110.9,1.287,6546.45,363.99,2.11,70.55,11.27,3.92,4.78,22598.39,2.07017,2.11,1.97,3.38,6.2,2.93,2.44,2.21,2.13,1.93,66.81,3.02,0.0,0.0,0.0
153,2018-08-10,-0.6,0.31,-0.21,-0.26,0.22,0.007,0.293355,2833.28,0.82,4.813,1.1399,110.66,1.2769,6146.01,330.99,2.09,71.0,13.16,3.86,4.74,22298.08,2.0736,2.09,1.98,3.5,6.25,2.87,2.42,2.15,2.1,1.96,67.61,2.96,0.0,0.0,0.0
154,2018-08-13,-0.46,-0.21,-0.29,0.3,0.02,0.007,0.30657,2821.93,0.82,4.688,1.1396,110.65,1.2757,6253.67,284.11,2.1,70.62,14.78,3.92,4.79,21857.43,2.07862,2.1,1.99,3.52,6.28,2.88,2.42,2.13,2.12,1.97,67.25,2.92,0.0,0.0,0.0
155,2018-08-14,0.69,0.32,0.21,0.34,0.18,0.007,0.308076,2839.96,0.81,4.748,1.1351,110.92,1.2738,6195.01,279.4,2.09,70.77,13.31,3.92,4.79,22356.08,2.07849,2.09,1.99,3.48,6.26,2.89,2.44,2.15,2.12,2.02,67.04,3.02,0.0,0.0,0.0
156,2018-08-15,-0.91,-0.52,-0.13,0.63,-0.1,0.007,0.308172,2818.37,0.79,4.712,1.1332,110.62,1.2685,6269.01,281.21,2.08,68.38,14.64,3.88,4.76,22204.22,2.07079,2.08,1.97,3.55,6.29,2.86,2.45,2.19,2.11,2.05,65.07,3.02,0.0,0.0,0.0
157,2018-08-16,0.86,-0.04,0.25,-0.08,0.4,0.007,0.306857,2840.69,0.8,4.637,1.1388,110.89,1.2722,6315.9,286.67,2.08,69.21,13.45,3.89,4.76,22192.04,2.07308,2.08,1.97,3.49,6.24,2.87,2.45,2.24,2.12,2.05,65.44,3.02,0.0,0.0,0.0
158,2018-08-17,0.3,0.13,0.01,0.22,0.2,0.007,0.304132,2850.13,0.82,4.775,1.141,110.54,1.2735,6585.49,317.54,2.08,70.14,12.64,3.87,4.76,22270.38,2.06893,2.08,1.96,3.49,6.24,2.87,2.44,2.25,2.05,2.06,65.93,3.01,0.0,0.0,0.0
159,2018-08-20,0.25,0.15,0.14,0.11,0.13,0.007,0.287608,2857.05,0.76,4.672,1.1438,110.38,1.2765,6258.74,270.76,2.07,71.11,12.49,3.83,4.71,22199.0,2.07791,2.07,1.95,3.52,6.23,2.82,2.43,2.16,2.14,1.98,66.5,3.04,0.0,0.0,0.0
160,2018-08-21,0.33,0.92,0.12,-0.23,-0.23,0.007,0.279487,2862.96,0.77,4.681,1.1534,110.48,1.286,6475.89,281.49,2.08,71.65,12.86,3.85,4.73,22219.73,2.06884,2.08,1.97,3.48,6.21,2.85,2.45,2.15,2.11,1.98,67.32,3.01,0.0,0.0,0.0
161,2018-08-22,0.05,0.29,-0.35,-0.5,-0.27,0.007,0.270077,2861.82,0.73,4.7,1.1595,110.54,1.291,6359.99,270.47,2.08,72.96,12.25,3.84,4.73,22362.55,2.065,2.08,1.96,3.48,6.19,2.82,2.43,2.12,2.13,1.93,67.85,3.02,0.0,0.0,0.0
162,2018-08-23,-0.19,-0.1,-0.32,0.0,-0.19,0.007,0.259374,2856.98,0.74,4.716,1.1567,111.14,1.283,6526.36,275.87,2.09,73.73,12.41,3.84,4.72,22410.82,2.07157,2.09,1.99,3.47,6.19,2.82,2.43,2.21,,,69.13,3.01,0.0,0.0,0.0
163,2018-08-24,0.62,-0.08,-0.58,-0.3,-0.19,0.007,0.247374,2874.69,0.73,4.604,1.1625,111.22,1.2858,6690.88,281.35,2.09,74.41,11.99,3.83,4.72,22601.77,2.06898,2.09,1.99,3.46,6.19,2.82,2.44,2.15,,1.97,69.71,2.99,0.0,0.0,0.0
164,2018-08-27,0.74,-0.62,-0.16,-0.21,-0.37,0.007,0.202906,2896.74,0.73,4.639,1.1676,111.09,1.2891,6911.9,287.99,2.11,74.41,12.16,3.86,4.74,22799.64,2.06526,2.11,2.0,3.43,6.18,2.85,2.47,2.2,,1.98,69.97,2.98,0.0,0.0,0.0
165,2018-08-28,-0.01,-0.11,-0.24,0.1,-0.06,0.007,0.184388,2897.52,0.75,4.691,1.172,111.04,1.2886,7071.01,295.39,2.11,75.91,12.5,3.9,4.78,22813.47,2.06798,2.11,1.99,3.4,6.18,2.88,2.47,2.18,,,68.54,2.98,0.0,0.0,0.0
166,2018-08-29,0.56,-0.14,-0.58,-0.15,-0.28,0.007,0.163905,2914.04,0.76,4.733,1.1699,111.8,1.3006,7030.9,289.0,2.12,76.07,12.25,3.88,4.77,22848.22,2.06435,2.12,2.0,3.39,6.18,2.89,2.48,2.13,2.16,1.97,69.68,2.96,0.0,0.0,0.0
167,2018-08-30,-0.41,0.23,-0.42,-0.22,-0.13,0.007,0.141449,2901.13,0.75,4.775,1.1646,111.17,1.2997,6983.0,284.52,2.1,77.05,13.53,3.9,4.76,22869.5,2.07606,2.1,1.99,3.44,6.19,2.86,2.47,2.28,2.15,1.96,70.25,2.96,0.0,0.0,0.0
168,2018-08-31,0.08,0.45,-0.38,0.15,-0.13,0.007,0.117012,2901.52,0.75,4.671,1.1596,110.98,1.2964,7015.01,281.94,2.08,76.94,12.86,3.91,4.78,22865.15,2.07368,2.08,1.98,3.49,6.25,2.86,2.46,2.15,,1.98,69.84,2.98,0.0,0.0,0.0
169,2018-09-04,-0.11,-0.34,0.01,-0.05,-0.15,0.008,0.0143668,2896.72,0.77,4.775,1.1566,111.44,1.2833,7360.0,285.43,2.1,77.51,13.16,3.98,4.84,22696.9,2.06309,2.1,1.99,3.46,6.25,2.9,2.49,2.18,2.15,2.0,69.82,2.96,0.0,0.0,0.0
170,2018-09-05,-0.41,-0.04,0.66,0.46,0.59,0.008,-0.0094949,2888.6,0.76,4.753,1.162,111.47,1.2903,6687.96,227.56,2.09,76.68,13.91,3.97,4.85,22580.83,2.06624,2.09,1.98,3.49,6.28,2.9,2.49,2.28,,1.97,68.69,3.0,0.0,0.0,0.0
171,2018-09-06,-0.44,-0.36,-0.24,0.42,0.33,0.008,-0.0325998,2878.05,0.75,4.641,1.1624,110.87,1.2933,6495.0,229.03,2.08,75.67,14.65,3.94,4.81,22487.94,2.05937,2.08,1.97,3.52,6.28,2.88,2.5,2.3,,2.03,67.81,2.93,0.0,0.0,0.0
172,2018-09-07,-0.18,0.08,-0.21,0.03,0.05,0.008,-0.0549568,2871.68,0.8,4.742,1.1572,111.18,1.2934,6395.01,215.21,2.1,75.55,14.88,3.99,4.87,22307.06,2.05498,2.1,1.98,3.48,6.31,2.94,2.53,2.19,,1.99,67.73,2.88,0.0,0.0,0.0
173,2018-09-10,0.23,0.08,-0.37,0.08,-0.25,0.008,-0.117682,2877.13,0.8,4.7,1.1604,111.09,1.3026,6300.0,196.94,2.1,76.77,14.16,3.95,4.86,22373.09,2.05363,2.1,1.98,3.46,6.3,2.94,2.54,2.19,,,67.55,2.9,0.0,0.0,0.0
174,2018-09-11,0.37,-0.34,-0.24,-0.13,-0.39,0.008,-0.137247,2887.89,0.83,4.723,1.1591,111.54,1.3015,6282.53,185.15,2.12,78.22,13.22,3.97,4.88,22664.69,2.0562300000000002,2.12,2.01,3.4,6.28,2.98,2.55,2.21,,1.99,69.29,2.94,0.0,0.0,0.0
175,2018-09-12,0.03,-0.12,-0.23,0.04,0.54,0.008,-0.156162,2888.92,0.81,4.816,1.1626,111.29,1.3029,6326.0,182.79,2.12,80.02,13.14,3.94,4.86,22604.61,2.05919,2.12,2.02,3.38,6.24,2.97,2.56,2.22,2.16,1.97,70.37,2.98,0.0,0.0,0.0
176,2018-09-13,0.45,-0.49,-0.4,0.04,-0.04,0.008,-0.174436,2904.18,0.82,4.769,1.1672,111.92,1.3104,6485.99,211.39,2.1,77.66,12.37,3.92,4.84,22821.32,2.06448,2.1,1.98,3.35,6.22,2.97,2.55,2.24,,2.05,68.6,2.94,0.0,0.0,0.0
177,2018-09-14,0.12,0.31,0.25,-0.11,-0.06,0.008,-0.192074,2904.98,0.83,4.749,1.1656,112.09,1.3084,6478.04,210.0,2.1,77.87,12.07,3.94,4.87,23094.67,2.066666666666667,2.1,2.0,3.29,6.19,2.99,2.56,2.22,,,68.98,2.91,0.0,0.0,0.0
178,2018-09-17,-0.71,-0.35,0.83,0.32,0.74,0.008,-0.24139,2888.8,0.83,4.745,1.1687,111.97,1.3146,6250.7,195.97,2.1,78.22,13.68,3.94,4.87,,2.075585106382978,2.1,1.99,3.29,6.19,2.99,2.57,2.23,,1.99,68.86,2.95,0.0,0.0,0.0
179,2018-09-18,0.57,0.03,-0.48,-0.24,-0.22,0.008,-0.256846,2904.31,0.88,4.853,1.1693,112.3,1.3158,6335.7,208.5,2.13,79.25,12.79,4.02,4.93,23420.54,2.078054577464789,2.13,2.01,3.24,6.17,3.05,2.58,2.22,,2.06,69.87,3.0,0.0,0.0,0.0
180,2018-09-19,0.06,-0.5,1.28,-0.45,-0.01,0.008,-0.271845,2907.95,0.92,4.767,1.1685,112.21,1.3162,6386.94,209.81,2.15,79.43,11.75,4.04,4.96,23672.52,2.077559840425531,2.15,2.02,3.24,6.2,3.08,2.58,2.23,,2.04,71.08,3.11,0.0,0.0,0.0
181,2018-09-20,0.77,0.29,-0.22,0.07,-0.09,0.008,-0.286392,2930.75,0.9,4.793,1.1744,112.58,1.3237,6493.11,224.41,2.15,79.03,11.8,3.99,4.92,23674.93,2.0854,2.15,2.02,3.25,6.21,3.07,2.58,2.25,,2.04,70.77,3.07,0.0,0.0,0.0
182,2018-09-21,-0.13,-0.42,0.3,0.26,0.65,0.008,-0.300493,2929.67,0.89,4.848,1.1739,112.62,1.3067,6750.0,247.76,2.15,78.9,11.68,3.99,4.9,23869.93,2.086210526315789,2.15,2.02,3.25,6.2,3.07,2.58,2.21,,,70.8,3.02,0.0,0.0,0.0
183,2018-09-24,-0.31,-0.05,-0.9,-0.48,-0.29,0.008,-0.339915,2919.37,0.86,4.807,1.1773,112.62,1.3128,6582.09,228.01,2.16,80.89,12.2,4.0,4.92,,2.083325966850829,2.16,2.03,3.28,6.24,3.08,2.6,2.24,2.2,2.05,73.23,3.04,0.0,0.0,0.0
184,2018-09-25,-0.05,0.2,-0.38,-0.34,-0.07,0.008,-0.351767,2915.56,0.89,4.839,1.177,112.88,1.3162,6436.89,219.19,2.16,82.21,12.42,4.02,4.93,23940.26,2.079212962962963,2.16,2.05,3.26,6.24,3.1,2.59,2.26,2.21,,73.4,3.12,0.0,0.0,0.0
185,2018-09-26,-0.4,-0.48,-0.63,0.48,0.11,0.008,-0.362939,2905.97,0.86,4.905,1.1758,112.92,1.3182,6455.66,214.15,2.14,81.87,12.89,3.99,4.9,24033.79,2.114,2.14,2.04,3.27,6.21,3.06,2.58,2.27,,,72.22,3.1,0.0,0.0,0.0
186,2018-09-27,0.27,-0.34,-0.55,0.11,-0.34,0.008,-0.373435,2914.0,0.88,4.87,1.167,113.38,1.3104,6680.01,229.0,2.15,81.54,12.41,3.98,4.89,23796.74,2.3429197080291972,2.15,2.04,3.25,6.2,3.06,2.58,2.35,2.23,,72.18,3.05,0.0,0.0,0.0
187,2018-09-28,-0.03,0.34,-0.2,0.11,0.18,0.008,-0.383259,2913.98,0.86,4.796,1.1622,113.48,1.3053,6620.01,220.67,2.14,82.72,12.12,3.99,4.89,24120.04,2.347010869565217,2.14,2.03,3.24,6.19,3.05,2.59,2.33,,2.21,73.16,3.01,0.0,0.0,0.0
188,2018-10-01,0.16,-1.62,0.34,-0.12,0.04,0.008,-0.408921,2924.59,0.86,4.859,1.1567,113.96,1.3032,6572.83,230.4,2.14,84.94,12.0,4.02,4.92,24245.76,2.339957983193277,2.14,2.04,3.22,6.18,3.09,2.6,2.26,2.25,2.17,75.37,3.13,0.0,0.0,0.0
189,2018-10-02,-0.21,-0.94,0.59,0.13,0.36,0.008,-0.416449,2923.43,0.82,4.89,1.156,113.66,1.2984,6498.46,224.85,2.12,85.63,12.05,3.98,4.89,24270.62,2.337988826815643,2.12,2.03,3.22,6.17,3.05,2.61,2.28,2.28,2.17,75.16,3.14,0.0,0.0,0.0
190,2018-10-03,0.2,0.89,0.51,-0.36,-0.21,0.008,-0.423497,2925.51,0.92,4.857,1.1525,114.19,1.2993,6466.03,219.01,2.16,85.45,11.61,4.06,4.98,24110.96,2.334527363184079,2.16,2.07,3.16,6.19,3.15,2.62,2.3,2.24,2.16,76.4,3.26,0.0,0.0,0.0
191,2018-10-04,-0.93,-0.8,1.57,0.13,0.77,0.008,-0.430065,2901.61,0.97,4.885,1.1508,113.79,1.3014,6547.45,221.0,2.16,86.07,14.22,4.11,5.03,23975.62,2.33796875,2.16,2.06,3.29,6.35,3.19,2.63,2.32,2.22,2.18,74.44,3.39,0.0,0.0,0.0
192,2018-10-05,-0.64,-0.41,0.38,-0.38,0.41,0.008,-0.436158,2885.57,1.0,4.982,1.1502,113.56,1.3101,6593.94,226.89,2.16,85.12,14.82,4.17,5.08,23783.72,2.339237029501526,2.16,2.05,3.32,6.4,3.23,2.64,2.3,,2.17,74.26,3.25,0.0,0.0,0.0
193,2018-10-08,-0.17,-0.24,1.22,0.52,0.64,0.008,-0.451785,2884.43,,,,,,6608.07,227.68,,84.22,15.69,4.17,5.08,,,,,3.32,6.4,,,,,,74.27,3.28,0.0,0.0,0.0
194,2018-10-09,-0.18,-0.41,0.28,-0.51,0.22,0.008,-0.456362,2880.34,0.96,5.035,1.1482,113.13,1.3139,6589.48,226.15,2.17,85.16,15.95,4.14,5.05,23469.39,2.340449438202247,2.17,2.05,3.41,6.48,3.21,2.65,2.3,2.4,2.19,74.95,3.4,0.0,0.0,0.0
195,2018-10-10,-3.33,0.41,1.1,0.22,0.78,0.008,-0.460657,2785.68,0.95,4.992,1.1541,112.71,1.3206,6524.56,223.61,2.16,83.82,22.96,4.16,5.08,23506.04,2.330869565217392,2.16,2.04,3.51,6.58,3.22,2.67,2.33,2.26,,73.18,3.45,0.0,0.0,0.0
196,2018-10-11,-1.96,0.37,-0.92,0.43,-0.54,0.008,-0.464671,2728.37,0.87,4.883,1.1565,112.26,1.3193,6154.69,188.32,2.12,81.35,24.98,4.09,5.02,22590.86,2.333484848484848,2.12,1.99,3.58,6.58,3.14,2.66,2.32,2.27,,70.97,3.16,0.0,0.0,0.0
197,2018-10-12,1.38,-1.11,-1.74,0.07,-0.43,0.008,-0.468406,2767.13,0.87,4.884,1.1559,112.02,1.3154,6188.01,194.1,2.12,80.71,21.31,4.12,5.03,22694.66,2.3351456310679612,2.12,1.99,3.54,6.54,3.15,2.66,2.34,,,71.41,3.19,0.0,0.0,0.0
198,2018-10-15,-0.48,1.0,0.51,0.37,0.49,0.008,-0.477413,2750.79,0.85,4.983,1.1594,111.82,1.3168,6440.42,204.53,2.13,80.91,21.3,4.14,5.05,22271.3,2.337875751503005,2.13,2.0,3.49,6.51,3.16,2.67,2.38,2.3,2.23,71.84,3.26,0.0,0.0,0.0
199,2018-10-16,2.24,0.57,-1.43,-0.24,-0.69,0.008,-0.478973,2809.92,0.86,5.012,1.1593,112.16,1.321,6457.11,205.43,2.13,80.53,17.62,4.09,5.04,22549.24,2.336951871657755,2.13,2.01,3.45,6.46,3.16,2.66,2.37,2.3,2.2,71.93,3.27,0.0,0.0,0.0
200,2018-10-17,-0.08,-0.62,0.25,-0.24,0.17,0.008,-0.479723,2809.21,0.88,4.921,1.154,112.21,1.3137,6443.7,203.21,2.13,79.91,17.4,4.13,5.07,22841.12,2.334436701509872,2.13,2.0,3.45,6.49,3.19,2.66,2.31,2.3,2.2,69.63,3.3,0.0,0.0,0.0
